StrSortIdCNzh,StrSortIdEUde,StrSortIdEUen,StrSortIdEUes,StrSortIdEUfr,StrSortIdEUit,StrSortIdEUnl,StrSortIdEUru,StrSortIdJPja,StrSortIdKRko,StrSortIdTWzh,StrSortIdUSen,StrSortIdUSes,StrSortIdUSfr,UniqueID
4629,15035,9265,29158,23929,29120,14700,13479,1915,16098,20499,9119,29305,23689,8241
24035,22191,20726,6607,29617,28248,14714,25150,20668,24846,6664,20292,6575,29337,8242
24035,22191,20726,6607,29617,28248,14714,25150,20668,24846,6664,20292,6575,29337,8243
24035,22191,20726,6607,29617,28248,14714,25150,20668,24846,6664,20292,6575,29337,8244
24035,22191,20726,6607,29617,28248,14714,25150,20668,24846,6664,20292,6575,29337,8245
5691,17199,23714,29073,23860,29117,28137,16513,4633,19710,10485,23351,29552,23628,8246
5691,17199,23714,29073,23860,29117,28137,16513,4633,19710,10485,23351,29552,23628,8247
5691,17199,23714,29073,23860,29117,28137,16513,4633,19710,10485,23351,29552,23628,8248
5691,17199,23714,29073,23860,29117,28137,16513,4633,19710,10485,23351,29552,23628,8249
5691,17199,23714,29073,23860,29117,28137,16513,4633,19710,10485,23351,29552,23628,8250
3930,1818,1830,1300,1266,1242,1790,1715,22472,1977,3880,1734,1294,1267,8251
3912,1810,1812,1292,1255,1234,1783,1704,22454,1959,3874,1725,1285,1262,8252
3938,1822,1844,1308,1276,1246,1802,1723,22477,1982,3886,1744,1304,1276,8253
3908,1807,1805,1285,1253,1233,1778,1703,22452,1954,3870,1720,1278,1259,8254
19370,16385,15992,29215,23938,28901,5372,16356,23956,8770,4685,15632,29366,23701,8256
19370,16385,15992,29215,23938,28901,5372,16356,23956,8770,4685,15632,29366,23701,8257
19370,16385,15992,29215,23938,28901,5372,16356,23956,8770,4685,15632,29366,23701,8258
19370,16385,15992,29215,23938,28901,5372,16356,23956,8770,4685,15632,29366,23701,8259
19370,16385,15992,29215,23938,28901,5372,16356,23956,8770,4685,15632,29366,23701,8260
19370,16385,15992,29215,23938,28901,5372,16356,23956,8770,4685,15632,29366,23701,8261
19370,16385,15992,29215,23938,28901,5372,16356,23956,8770,4685,15632,29366,23701,8262
15033,13926,5317,28492,28805,11056,13240,25798,5278,21300,10941,5188,28671,28587,8263
15033,13926,5317,28492,28805,11056,13240,25798,5278,21300,10941,5188,28671,28587,8264
15033,13926,5317,28492,28805,11056,13240,25798,5278,21300,10941,5188,28671,28587,8265
19578,28946,27935,7551,9469,11048,10290,7151,21188,10748,9757,27599,7505,29576,8266
19578,28946,27935,7551,9469,11048,10290,7151,21188,10748,9757,27599,7505,29576,8267
19578,28946,27935,7551,9469,11048,10290,7151,21188,10748,9757,27599,7505,29576,8268
19578,28946,27935,7551,9469,11048,10290,7151,21188,10748,9757,27599,7505,29576,8269
24384,25614,27387,9739,25937,10838,24934,22484,13334,22657,9765,27042,9511,25766,8270
24384,25614,27387,9739,25937,10838,24934,22484,13334,22657,9765,27042,9511,25766,8271
25688,16570,26172,7699,29967,10896,17681,16062,15356,22746,8420,25817,24909,29619,8272
25688,16570,26172,7699,29967,10896,17681,16062,15356,22746,8420,25817,24909,29619,8273
25688,16570,26172,7699,29967,10896,17681,16062,15356,22746,8420,25817,24909,29619,8274
25688,16570,26172,7699,29967,10896,17681,16062,15356,22746,8420,25817,24909,29619,8275
23907,25620,6188,29239,24202,29155,4867,16610,13335,22663,17507,6084,29410,23963,8276
23907,25620,6188,29239,24202,29155,4867,16610,13335,22663,17507,6084,29410,23963,8277
23907,25620,6188,29239,24202,29155,4867,16610,13335,22663,17507,6084,29410,23963,8278
24591,4976,5225,2559,29964,10802,5443,6144,11744,19651,9749,5092,24890,12303,8279
24591,4976,5225,2559,29964,10802,5443,6144,11744,19651,9749,5092,24890,12303,8280
24591,4976,5225,2559,29964,10802,5443,6144,11744,19651,9749,5092,24890,12303,8281
24591,4976,5225,2559,29964,10802,5443,6144,11744,19651,9749,5092,24890,12303,8282
24623,27817,27589,7636,6544,5820,27161,10066,2561,10474,9920,27240,9087,6677,8283
26097,9612,26167,13244,23461,8962,19021,27876,3406,17115,25767,25813,12958,23237,8284
22676,14134,8515,7673,29831,10803,24312,16067,13880,6135,28324,8359,24876,12171,8285
22676,14134,8515,7673,29831,10803,24312,16067,13880,6135,28324,8359,24876,12171,8286
22676,14134,8515,7673,29831,10803,24312,16067,13880,6135,28324,8359,24876,12171,8287
27289,22816,21312,15521,10095,11676,22236,6584,26032,18091,12746,20928,14884,10226,8288
27289,22816,21312,15521,10095,11676,22236,6584,26032,18091,12746,20928,14884,10226,8289
27289,22816,21312,15521,10095,11676,22236,6584,26032,18091,12746,20928,14884,10226,8290
27289,22816,21312,15521,10095,11676,22236,6584,26032,18091,12746,20928,14884,10226,8291
27289,22816,21312,15521,10095,11676,22236,6584,26032,18091,12746,20928,14884,10226,8292
27289,22816,21312,15521,10095,11676,22236,6584,26032,18091,12746,20928,14884,10226,8293
27289,22816,21312,15521,10095,11676,22236,6584,26032,18091,12746,20928,14884,10226,8294
6373,4900,16110,29490,23764,28772,5454,16336,22252,8107,21567,15740,29148,23535,8295
6368,4904,16116,6422,27085,13240,5460,28058,22254,8110,21564,15742,6267,26843,8296
19364,6722,25586,5422,3848,14238,6319,5595,3171,16888,25701,25254,5286,3857,8297
21479,6740,5088,16576,11644,12817,25541,6082,16719,281,4329,4954,15817,11737,8298
4567,12545,12750,15740,23271,13582,11353,21803,17225,26025,21685,12524,26712,9499,8299
18119,29139,7938,29435,24110,28781,23818,16522,24978,4324,23064,7743,29604,23867,8300
18119,29139,7938,29435,24110,28781,23818,16522,24978,4324,23064,7743,29604,23867,8301
5550,15865,15259,6235,27221,13420,15737,11499,19435,24691,16446,14916,6146,26988,8302
5550,15865,15259,6235,27221,13420,15737,11499,19435,24691,16446,14916,6146,26988,8303
5550,15865,15259,6235,27221,13420,15737,11499,19435,24691,16446,14916,6146,26988,8304
5394,5275,15275,7267,29842,10769,25373,10978,12008,19593,19582,14926,7532,12191,8305
5394,5275,15275,7267,29842,10769,25373,10978,12008,19593,19582,14926,7532,12191,8306
5394,5275,15275,7267,29842,10769,25373,10978,12008,19593,19582,14926,7532,12191,8307
27265,27015,8517,7646,7428,20135,10258,20117,13255,5614,9456,8362,1486,7466,8308
27265,27015,8517,7646,7428,20135,10258,20117,13255,5614,9456,8362,1486,7466,8309
27265,27015,8517,7646,7428,20135,10258,20117,13255,5614,9456,8362,1486,7466,8310
27265,27015,8517,7646,7428,20135,10258,20117,13255,5614,9456,8362,1486,7466,8311
27265,27015,8517,7646,7428,20135,10258,20117,13255,5614,9456,8362,1486,7466,8312
27265,27015,8517,7646,7428,20135,10258,20117,13255,5614,9456,8362,1486,7466,8313
27265,27015,8517,7646,7428,20135,10258,20117,13255,5614,9456,8362,1486,7466,8314
22314,7490,4388,24640,29901,6831,29005,3962,21465,25005,10802,4264,1535,29594,8315
22314,7490,4388,24640,29901,6831,29005,3962,21465,25005,10802,4264,1535,29594,8316
22314,7490,4388,24640,29901,6831,29005,3962,21465,25005,10802,4264,1535,29594,8317
22314,7490,4388,24640,29901,6831,29005,3962,21465,25005,10802,4264,1535,29594,8318
22314,7490,4388,24640,29901,6831,29005,3962,21465,25005,10802,4264,1535,29594,8319
22314,7490,4388,24640,29901,6831,29005,3962,21465,25005,10802,4264,1535,29594,8320
22314,7490,4388,24640,29901,6831,29005,3962,21465,25005,10802,4264,1535,29594,8321
27250,27035,20879,7519,9488,20152,3915,6753,13263,24073,9462,20474,7466,7257,8322
27250,27035,20879,7519,9488,20152,3915,6753,13263,24073,9462,20474,7466,7257,8323
27250,27035,20879,7519,9488,20152,3915,6753,13263,24073,9462,20474,7466,7257,8324
27250,27035,20879,7519,9488,20152,3915,6753,13263,24073,9462,20474,7466,7257,8325
27870,27020,15607,1506,7437,20149,15276,6563,26565,7605,12307,15251,1525,7470,8326
27870,27020,15607,1506,7437,20149,15276,6563,26565,7605,12307,15251,1525,7470,8327
27870,27020,15607,1506,7437,20149,15276,6563,26565,7605,12307,15251,1525,7470,8328
27870,27020,15607,1506,7437,20149,15276,6563,26565,7605,12307,15251,1525,7470,8329
16825,26309,21186,7749,29932,10906,18220,23193,6888,22142,20377,20816,7543,12286,8330
16825,26309,21186,7749,29932,10906,18220,23193,6888,22142,20377,20816,7543,12286,8331
16825,26309,21186,7749,29932,10906,18220,23193,6888,22142,20377,20816,7543,12286,8332
16825,26309,21186,7749,29932,10906,18220,23193,6888,22142,20377,20816,7543,12286,8333
12717,27025,8527,7753,7435,20146,10253,20118,11824,14399,22041,8372,1515,7469,8334
12717,27025,8527,7753,7435,20146,10253,20118,11824,14399,22041,8372,1515,7469,8335
12717,27025,8527,7753,7435,20146,10253,20118,11824,14399,22041,8372,1515,7469,8336
6913,2524,8649,6109,5210,3419,17686,9080,26620,17871,28965,8481,5991,5403,8337
6913,2524,8649,6109,5210,3419,17686,9080,26620,17871,28965,8481,5991,5403,8338
6913,2524,8649,6109,5210,3419,17686,9080,26620,17871,28965,8481,5991,5403,8339
6913,2524,8649,6109,5210,3419,17686,9080,26620,17871,28965,8481,5991,5403,8340
8586,15546,23869,6099,5265,3390,14796,11378,18709,10152,19990,23504,5977,5444,8341
8586,15546,23869,6099,5265,3390,14796,11378,18709,10152,19990,23504,5977,5444,8342
8586,15546,23869,6099,5265,3390,14796,11378,18709,10152,19990,23504,5977,5444,8343
8586,15546,23869,6099,5265,3390,14796,11378,18709,10152,19990,23504,5977,5444,8344
24400,25662,24398,6126,5250,3511,17397,3572,16990,9743,19746,24011,6029,5435,8345
24400,25662,24398,6126,5250,3511,17397,3572,16990,9743,19746,24011,6029,5435,8346
24400,25662,24398,6126,5250,3511,17397,3572,16990,9743,19746,24011,6029,5435,8347
24400,25662,24398,6126,5250,3511,17397,3572,16990,9743,19746,24011,6029,5435,8348
15444,4744,20427,6197,27084,13304,26840,28118,21688,19890,4397,19939,6113,26836,8349
15444,4744,20427,6197,27084,13304,26840,28118,21688,19890,4397,19939,6113,26836,8350
15444,4744,20427,6197,27084,13304,26840,28118,21688,19890,4397,19939,6113,26836,8351
15444,4744,20427,6197,27084,13304,26840,28118,21688,19890,4397,19939,6113,26836,8352
15444,4744,20427,6197,27084,13304,26840,28118,21688,19890,4397,19939,6113,26836,8353
15444,4744,20427,6197,27084,13304,26840,28118,21688,19890,4397,19939,6113,26836,8354
15444,4744,20427,6197,27084,13304,26840,28118,21688,19890,4397,19939,6113,26836,8355
20195,14858,10286,6147,27270,13414,9761,28111,22619,8446,12926,10094,6044,27055,8356
20195,14858,10286,6147,27270,13414,9761,28111,22619,8446,12926,10094,6044,27055,8357
20195,14858,10286,6147,27270,13414,9761,28111,22619,8446,12926,10094,6044,27055,8358
27811,6343,24417,28426,29631,28258,17421,25151,14686,23115,12331,24032,28601,29354,8359
27811,6343,24417,28426,29631,28258,17421,25151,14686,23115,12331,24032,28601,29354,8360
27811,6343,24417,28426,29631,28258,17421,25151,14686,23115,12331,24032,28601,29354,8361
27811,6343,24417,28426,29631,28258,17421,25151,14686,23115,12331,24032,28601,29354,8362
27811,6343,24417,28426,29631,28258,17421,25151,14686,23115,12331,24032,28601,29354,8363
16353,25954,14829,29203,23772,28974,12911,10783,26094,7365,26549,14522,29390,23549,8364
16353,25954,14829,29203,23772,28974,12911,10783,26094,7365,26549,14522,29390,23549,8365
3933,1821,1837,1305,1272,1243,1795,1720,22476,1980,3883,1739,1298,1269,8367
3918,1811,1819,1294,1258,1236,1787,1711,22461,1966,3877,1727,1289,1263,8368
3940,1823,1848,1314,1283,1252,1805,1729,22479,1984,3887,1749,1308,1278,8369
3950,1828,1856,1320,1295,1266,1816,1731,22485,1989,3898,1756,1312,1286,8370
3901,1801,1803,1278,1252,1226,1774,1698,22448,1947,3864,1719,1274,1256,8372
22935,26823,26310,27567,7124,3621,26194,24860,14029,22626,11015,25935,27770,4033,8373
22935,26823,26310,27567,7124,3621,26194,24860,14029,22626,11015,25935,27770,4033,8374
22935,26823,26310,27567,7124,3621,26194,24860,14029,22626,11015,25935,27770,4033,8375
22935,26823,26310,27567,7124,3621,26194,24860,14029,22626,11015,25935,27770,4033,8376
16712,15606,15068,29063,24006,28799,17409,12752,26022,7385,10760,14761,29240,23777,8377
16712,15606,15068,29063,24006,28799,17409,12752,26022,7385,10760,14761,29240,23777,8378
16231,27072,26677,29043,24216,28765,26408,16616,16130,26593,9476,26318,29218,23980,8379
16231,27072,26677,29043,24216,28765,26408,16616,16130,26593,9476,26318,29218,23980,8380
16231,27072,26677,29043,24216,28765,26408,16616,16130,26593,9476,26318,29218,23980,8381
16231,27072,26677,29043,24216,28765,26408,16616,16130,26593,9476,26318,29218,23980,8382
2707,25365,26404,29041,24211,28764,26848,16611,28101,23342,2747,26031,29214,23975,8383
2707,25365,26404,29041,24211,28764,26848,16611,28101,23342,2747,26031,29214,23975,8384
2707,25365,26404,29041,24211,28764,26848,16611,28101,23342,2747,26031,29214,23975,8385
2707,25365,26404,29041,24211,28764,26848,16611,28101,23342,2747,26031,29214,23975,8386
2707,25365,26404,29041,24211,28764,26848,16611,28101,23342,2747,26031,29214,23975,8387
16726,15628,24850,27633,7149,3646,9514,24883,25470,10135,12852,24474,27840,4055,8388
16726,15628,24850,27633,7149,3646,9514,24883,25470,10135,12852,24474,27840,4055,8389
27820,15656,27311,27639,7207,28234,26199,25158,14034,22627,12318,26957,27841,4096,8390
27820,15656,27311,27639,7207,28234,26199,25158,14034,22627,12318,26957,27841,4096,8391
27820,15656,27311,27639,7207,28234,26199,25158,14034,22627,12318,26957,27841,4096,8392
17288,11813,12255,1867,28068,26422,10906,7615,23396,20785,23632,12025,1926,27865,8393
15843,3990,4128,1857,28060,26413,3523,22158,456,23709,27455,3985,1912,27854,8394
13068,10859,29469,1850,28061,26414,9861,7083,5944,5112,21046,29169,1907,27859,8395
6659,22616,21255,15814,27294,13234,22116,11725,25315,7157,19442,20874,26763,27083,8396
6659,22616,21255,15814,27294,13234,22116,11725,25315,7157,19442,20874,26763,27083,8397
6659,22616,21255,15814,27294,13234,22116,11725,25315,7157,19442,20874,26763,27083,8398
6659,22616,21255,15814,27294,13234,22116,11725,25315,7157,19442,20874,26763,27083,8399
17597,28949,11507,6208,27108,25422,24463,7178,11117,20196,14373,11292,6122,26871,8400
17597,28949,11507,6208,27108,25422,24463,7178,11117,20196,14373,11292,6122,26871,8401
17597,28949,11507,6208,27108,25422,24463,7178,11117,20196,14373,11292,6122,26871,8402
26635,26999,26507,6414,27096,13302,24491,28166,3038,17219,14470,26128,6378,26853,8403
26635,26999,26507,6414,27096,13302,24491,28166,3038,17219,14470,26128,6378,26853,8404
5374,11763,12930,6200,5253,3487,24475,28068,8902,26427,22152,12707,6115,26964,8405
5374,11763,12930,6200,5253,3487,24475,28068,8902,26427,22152,12707,6115,26964,8406
16598,22327,8745,15723,23265,13564,18189,6304,2488,18812,9516,8577,26685,9492,8407
16598,22327,8745,15723,23265,13564,18189,6304,2488,18812,9516,8577,26685,9492,8408
16598,22327,8745,15723,23265,13564,18189,6304,2488,18812,9516,8577,26685,9492,8409
26507,7042,17316,6272,27173,13215,6444,25478,23611,9527,14591,16946,6168,26932,8410
26507,7042,17316,6272,27173,13215,6444,25478,23611,9527,14591,16946,6168,26932,8411
26507,7042,17316,6272,27173,13215,6444,25478,23611,9527,14591,16946,6168,26932,8412
10427,16949,25202,6242,27313,28457,19350,28084,12012,14439,5130,24828,6150,27093,8413
10427,16949,25202,6242,27313,28457,19350,28084,12012,14439,5130,24828,6150,27093,8414
28342,2758,13337,10496,11365,12623,13198,3023,14619,20027,5250,13075,10257,11426,8415
5864,28886,27988,19022,16324,17526,10100,15641,5382,3284,25093,27645,18208,16424,8417
24909,5947,10096,9186,7327,6363,10212,3299,1755,15447,14750,9880,8997,7364,8418
27347,4254,11322,7018,3591,4342,11247,21256,3376,18237,21417,11116,6964,3620,8419
18171,26881,5364,6189,27127,13427,4647,8580,23935,9809,16551,5235,6107,26888,8420
18171,26881,5364,6189,27127,13427,4647,8580,23935,9809,16551,5235,6107,26888,8421
18171,26881,5364,6189,27127,13427,4647,8580,23935,9809,16551,5235,6107,26888,8422
18171,26881,5364,6189,27127,13427,4647,8580,23935,9809,16551,5235,6107,26888,8423
11227,17103,13929,6319,27207,13287,12893,28116,5741,26089,23233,13635,6238,26970,8424
11227,17103,13929,6319,27207,13287,12893,28116,5741,26089,23233,13635,6238,26970,8425
11227,17103,13929,6319,27207,13287,12893,28116,5741,26089,23233,13635,6238,26970,8426
7620,25371,18692,6201,27105,13298,24485,28096,3688,21492,4589,18275,6117,26867,8427
7620,25371,18692,6201,27105,13298,24485,28096,3688,21492,4589,18275,6117,26867,8428
23023,11384,11773,6293,27180,13416,26841,27988,8781,3183,25779,11551,6191,26941,8429
18205,16766,16427,6287,27137,13424,16378,28142,23175,9856,16487,16026,6187,26993,8430
18205,16766,16427,6287,27137,13424,16378,28142,23175,9856,16487,16026,6187,26993,8431
18205,16766,16427,6287,27137,13424,16378,28142,23175,9856,16487,16026,6187,26993,8432
24375,25314,6723,1524,12168,4135,14830,15569,16976,4947,19767,6604,1553,12166,8433
24375,25314,6723,1524,12168,4135,14830,15569,16976,4947,19767,6604,1553,12166,8434
20504,5130,6146,1486,5297,4909,4805,15596,14227,20637,5432,6047,24848,5464,8435
20504,5130,6146,1486,5297,4909,4805,15596,14227,20637,5432,6047,24848,5464,8436
20504,5130,6146,1486,5297,4909,4805,15596,14227,20637,5432,6047,24848,5464,8437
10351,13653,5968,1488,5302,4911,10109,9142,14245,20695,15164,5852,24855,5465,8438
10351,13653,5968,1488,5302,4911,10109,9142,14245,20695,15164,5852,24855,5465,8439
10351,13653,5968,1488,5302,4911,10109,9142,14245,20695,15164,5852,24855,5465,8440
16470,4397,4479,1481,12181,4115,28388,15586,22049,11507,26897,4354,1502,12177,8441
16470,4397,4479,1481,12181,4115,28388,15586,22049,11507,26897,4354,1502,12177,8442
16470,4397,4479,1481,12181,4115,28388,15586,22049,11507,26897,4354,1502,12177,8443
16619,22333,19076,21105,12238,10774,26829,15742,17125,27074,18578,18635,24861,17067,8444
16619,22333,19076,21105,12238,10774,26829,15742,17125,27074,18578,18635,24861,17067,8445
16619,22333,19076,21105,12238,10774,26829,15742,17125,27074,18578,18635,24861,17067,8446
16619,22333,19076,21105,12238,10774,26829,15742,17125,27074,18578,18635,24861,17067,8447
16619,22333,19076,21105,12238,10774,26829,15742,17125,27074,18578,18635,24861,17067,8448
9069,15858,2364,1495,12224,4126,10227,20170,20104,18874,8373,2280,1519,12290,8449
9069,15858,2364,1495,12224,4126,10227,20170,20104,18874,8373,2280,1519,12290,8450
9069,15858,2364,1495,12224,4126,10227,20170,20104,18874,8373,2280,1519,12290,8451
9835,27965,22108,1479,12241,4133,22437,20690,26218,11383,19235,21739,1560,12314,8452
9835,27965,22108,1479,12241,4133,22437,20690,26218,11383,19235,21739,1560,12314,8453
9835,27965,22108,1479,12241,4133,22437,20690,26218,11383,19235,21739,1560,12314,8454
16554,27626,26943,1510,26990,4113,18619,15563,12132,14489,8312,26577,1531,26763,8455
16554,27626,26943,1510,26990,4113,18619,15563,12132,14489,8312,26577,1531,26763,8456
16554,27626,26943,1510,26990,4113,18619,15563,12132,14489,8312,26577,1531,26763,8457
27824,26576,6594,6912,12184,10931,27454,15608,8661,21959,12320,6470,6877,12179,8458
27824,26576,6594,6912,12184,10931,27454,15608,8661,21959,12320,6470,6877,12179,8459
27824,26576,6594,6912,12184,10931,27454,15608,8661,21959,12320,6470,6877,12179,8460
27824,26576,6594,6912,12184,10931,27454,15608,8661,21959,12320,6470,6877,12179,8461
19729,19324,19145,1521,12228,4127,19228,11769,17871,24104,13236,18711,1548,12291,8462
19729,19324,19145,1521,12228,4127,19228,11769,17871,24104,13236,18711,1548,12291,8463
19259,27130,17567,21413,17167,18937,17710,12414,16785,5478,6660,17198,20769,17255,8464
10184,14724,27671,26971,27769,25545,6542,3490,18852,25066,26115,27337,26978,27555,8465
11966,23562,21540,2277,27938,26577,23163,10460,716,12415,14122,21124,2317,27926,8466
15946,3855,3984,2265,27928,26565,3369,22141,399,23643,27394,3837,2308,27913,8467
6734,4567,4868,2272,27933,26570,4434,9910,14475,2441,16295,4737,2312,27917,8468
27170,7279,9569,6569,4104,3610,27615,25302,3802,9379,18830,9389,6534,4209,8471
6395,14145,6754,6562,4092,3598,14323,30003,5600,21568,17298,6621,6533,4194,8472
12404,22207,18659,6521,4096,3590,12834,19689,371,15530,5731,18242,6522,4201,8473
8483,20150,20525,1517,12232,4132,19957,15612,22145,24035,5916,20065,1545,12296,8474
8483,20150,20525,1517,12232,4132,19957,15612,22145,24035,5916,20065,1545,12296,8475
8483,20150,20525,1517,12232,4132,19957,15612,22145,24035,5916,20065,1545,12296,8476
24531,28969,28301,15780,5260,3445,28269,21120,2626,18326,9728,27963,5986,9608,8477
24531,28969,28301,15780,5260,3445,28269,21120,2626,18326,9728,27963,5986,9608,8478
24531,28969,28301,15780,5260,3445,28269,21120,2626,18326,9728,27963,5986,9608,8479
16836,2695,2700,7563,9480,11036,2551,7158,13,15301,20372,2623,7521,9533,8480
16836,2695,2700,7563,9480,11036,2551,7158,13,15301,20372,2623,7521,9533,8481
16836,2695,2700,7563,9480,11036,2551,7158,13,15301,20372,2623,7521,9533,8482
16836,2695,2700,7563,9480,11036,2551,7158,13,15301,20372,2623,7521,9533,8483
16836,2695,2700,7563,9480,11036,2551,7158,13,15301,20372,2623,7521,9533,8484
19572,4953,29207,6069,5169,3468,12956,15078,16877,4933,24102,28872,5950,5363,8485
19572,4953,29207,6069,5169,3468,12956,15078,16877,4933,24102,28872,5950,5363,8486
19572,4953,29207,6069,5169,3468,12956,15078,16877,4933,24102,28872,5950,5363,8487
19572,4953,29207,6069,5169,3468,12956,15078,16877,4933,24102,28872,5950,5363,8488
28829,29634,6737,6049,5159,3417,26995,6087,14873,23080,24502,6612,5933,5362,8489
28829,29634,6737,6049,5159,3417,26995,6087,14873,23080,24502,6612,5933,5362,8490
28829,29634,6737,6049,5159,3417,26995,6087,14873,23080,24502,6612,5933,5362,8491
28829,29634,6737,6049,5159,3417,26995,6087,14873,23080,24502,6612,5933,5362,8492
28829,29634,6737,6049,5159,3417,26995,6087,14873,23080,24502,6612,5933,5362,8493
21895,27681,25994,6073,23290,3500,3905,21790,16240,23199,15097,25628,5954,9524,8494
21895,27681,25994,6073,23290,3500,3905,21790,16240,23199,15097,25628,5954,9524,8495
21895,27681,25994,6073,23290,3500,3905,21790,16240,23199,15097,25628,5954,9524,8496
21895,27681,25994,6073,23290,3500,3905,21790,16240,23199,15097,25628,5954,9524,8497
24034,22184,29764,6085,5243,3501,14693,9982,3514,17933,6669,29504,5958,5429,8498
24034,22184,29764,6085,5243,3501,14693,9982,3514,17933,6669,29504,5958,5429,8499
24034,22184,29764,6085,5243,3501,14693,9982,3514,17933,6669,29504,5958,5429,8500
24034,22184,29764,6085,5243,3501,14693,9982,3514,17933,6669,29504,5958,5429,8501
7367,27624,27431,7550,30003,11068,26969,24601,14845,23252,17485,27082,7499,29647,8502
7367,27624,27431,7550,30003,11068,26969,24601,14845,23252,17485,27082,7499,29647,8503
27818,13391,15595,6934,9485,4227,15288,6322,26576,6231,12314,15247,6871,29600,8504
27818,13391,15595,6934,9485,4227,15288,6322,26576,6231,12314,15247,6871,29600,8505
20198,14852,10284,6044,5230,3481,9758,11390,22621,8445,12928,10089,5919,5419,8506
20198,14852,10284,6044,5230,3481,9758,11390,22621,8445,12928,10089,5919,5419,8507
20198,14852,10284,6044,5230,3481,9758,11390,22621,8445,12928,10089,5919,5419,8508
14016,27734,24033,29511,23728,29149,5968,19922,11526,15180,26967,23651,29138,23501,8509
24370,25312,6727,6079,5131,3510,14827,21117,16983,4945,19772,6605,5955,5318,8510
10414,2636,12764,6105,5228,3457,28221,21133,26615,18193,5166,12534,5985,5416,8511
10414,2636,12764,6105,5228,3457,28221,21133,26615,18193,5166,12534,5985,5416,8512
10414,2636,12764,6105,5228,3457,28221,21133,26615,18193,5166,12534,5985,5416,8513
20989,7433,11234,7556,29998,11041,19706,5268,21475,22669,20253,11026,7508,29643,8514
20989,7433,11234,7556,29998,11041,19706,5268,21475,22669,20253,11026,7508,29643,8515
20989,7433,11234,7556,29998,11041,19706,5268,21475,22669,20253,11026,7508,29643,8516
20989,7433,11234,7556,29998,11041,19706,5268,21475,22669,20253,11026,7508,29643,8517
14195,17958,18013,7681,29897,10849,17992,14322,8660,21908,17464,17618,7581,29589,8518
14195,17958,18013,7681,29897,10849,17992,14322,8660,21908,17464,17618,7581,29589,8519
14195,17958,18013,7681,29897,10849,17992,14322,8660,21908,17464,17618,7581,29589,8520
8939,23000,18232,6087,5136,3420,24480,21138,4668,17711,20628,17831,5961,5329,8521
8939,23000,18232,6087,5136,3420,24480,21138,4668,17711,20628,17831,5961,5329,8522
8939,23000,18232,6087,5136,3420,24480,21138,4668,17711,20628,17831,5961,5329,8523
10418,2640,29213,7689,29894,10810,2523,10976,9450,19198,5143,28876,7587,12233,8524
10418,2640,29213,7689,29894,10810,2523,10976,9450,19198,5143,28876,7587,12233,8525
19629,22320,20874,3925,5294,3496,19745,3952,20657,24259,24753,20471,3890,2797,8526
19629,22320,20874,3925,5294,3496,19745,3952,20657,24259,24753,20471,3890,2797,8527
19629,22320,20874,3925,5294,3496,19745,3952,20657,24259,24753,20471,3890,2797,8528
16649,12486,23816,6062,5148,3422,18611,21146,5534,21221,28972,23429,5943,5349,8529
9747,2704,12417,6058,5190,3455,10287,21149,1922,15932,11277,12171,5938,5387,8530
9747,2704,12417,6058,5190,3455,10287,21149,1922,15932,11277,12171,5938,5387,8531
918,2730,2012,6137,27060,13239,2581,28047,3066,16915,838,1896,6036,26821,8532
14385,11339,11953,24721,1904,1777,10463,7937,7072,3880,12199,11722,24151,1903,8533
6401,14148,6811,24709,1896,1771,14319,29993,5593,21576,17314,6678,24147,1895,8534
7624,6603,8950,24725,1911,1788,18065,11484,12818,21803,4610,8774,24158,1908,8535
12416,22236,18672,24714,1902,1783,12829,19675,364,15539,5756,18256,24149,1897,8536
2507,20077,20445,22319,20444,20293,19769,24751,22062,24593,2521,19980,6313,20357,8537
2507,20077,20445,22319,20444,20293,19769,24751,22062,24593,2521,19980,6313,20357,8538
2507,20077,20445,22319,20444,20293,19769,24751,22062,24593,2521,19980,6313,20357,8539
2507,20077,20445,22319,20444,20293,19769,24751,22062,24593,2521,19980,6313,20357,8540
2507,20077,20445,22319,20444,20293,19769,24751,22062,24593,2521,19980,6313,20357,8541
2507,20077,20445,22319,20444,20293,19769,24751,22062,24593,2521,19980,6313,20357,8542
2507,20077,20445,22319,20444,20293,19769,24751,22062,24593,2521,19980,6313,20357,8543
11670,12495,12844,6215,5223,13168,11508,28204,21444,26472,9784,12618,6133,5412,8544
11670,12495,12844,6215,5223,13168,11508,28204,21444,26472,9784,12618,6133,5412,8545
11670,12495,12844,6215,5223,13168,11508,28204,21444,26472,9784,12618,6133,5412,8546
2714,27847,27574,15744,23246,13173,27464,20110,28180,11822,2750,27233,26713,9483,8547
2714,27847,27574,15744,23246,13173,27464,20110,28180,11822,2750,27233,26713,9483,8548
16711,15607,15064,6402,27151,13160,15110,12761,4943,7399,10743,14755,6365,26901,8549
16711,15607,15064,6402,27151,13160,15110,12761,4943,7399,10743,14755,6365,26901,8550
16711,15607,15064,6402,27151,13160,15110,12761,4943,7399,10743,14755,6365,26901,8551
14484,6947,26695,15716,23297,13561,6459,14698,12588,14755,23714,26333,26684,9541,8552
14484,6947,26695,15716,23297,13561,6459,14698,12588,14755,23714,26333,26684,9541,8553
28415,24431,2932,15796,23289,13204,18621,21841,25211,26437,24662,2836,26751,9517,8554
